year;month;day;hours;minutes;seconds;milliseconds;elapsed_s;velocity_m_s;distance_m
2026;3;17;11;10;26;628;39.770;0.000000;1.4163
2026;3;17;11;10;26;659;39.802;0.000000;1.4163
2026;3;17;11;10;26;707;39.850;0.000000;1.4463
2026;3;17;11;10;26;755;39.898;0.000000;1.4463
2026;3;17;11;10;26;788;39.931;0.000000;1.4763
2026;3;17;11;10;26;835;39.978;0.000000;1.4763
2026;3;17;11;10;26;883;40.026;0.000000;1.4763
2026;3;17;11;10;26;915;40.057;0.000000;1.3863
2026;3;17;11;10;26;962;40.105;0.000000;1.3863
2026;3;17;11;10;27;10;40.153;0.000000;1.3863
2026;3;17;11;10;27;58;40.201;0.000000;1.3863
2026;3;17;11;10;27;90;40.233;0.000000;1.3863
2026;3;17;11;10;27;138;40.281;0.000000;1.3863
2026;3;17;11;10;27;187;40.330;0.000000;1.3863
2026;3;17;11;10;27;221;40.364;0.000000;1.4163
2026;3;17;11;10;27;267;40.410;0.000000;1.3863
2026;3;17;11;10;27;315;40.458;0.000000;1.4763
2026;3;17;11;10;27;351;40.494;0.000000;1.4463
2026;3;17;11;10;27;395;40.538;0.000000;1.4763
2026;3;17;11;10;27;427;40.570;0.000000;1.3863
2026;3;17;11;10;27;475;40.618;0.000000;1.4463
2026;3;17;11;10;27;523;40.665;0.000000;1.4763
2026;3;17;11;10;27;570;40.713;0.000000;1.4763
2026;3;17;11;10;27;603;40.745;0.000000;1.3863
2026;3;17;11;10;27;651;40.793;0.000000;1.3863
2026;3;17;11;10;27;698;40.841;0.000000;1.3863
2026;3;17;11;10;27;731;40.873;0.000000;1.4763
2026;3;17;11;10;27;781;40.923;0.000000;1.4763
2026;3;17;11;10;27;826;40.969;0.000000;1.4463
2026;3;17;11;10;27;858;41.001;0.000000;1.4763
2026;3;17;11;10;27;906;41.049;0.000000;1.4763
2026;3;17;11;10;27;954;41.097;0.000000;1.4163
2026;3;17;11;10;27;985;41.128;0.000000;1.4763
2026;3;17;11;10;28;33;41.176;0.000000;1.4763
2026;3;17;11;10;28;80;41.223;0.000000;1.4763
2026;3;17;11;10;28;112;41.255;0.000000;1.4463
2026;3;17;11;10;28;159;41.302;0.000000;1.4463
2026;3;17;11;10;28;208;41.351;0.000000;1.4463
2026;3;17;11;10;28;240;41.383;0.000000;1.4163
2026;3;17;11;10;28;286;41.429;0.000000;1.3863
2026;3;17;11;10;28;335;41.478;0.000000;1.3863
2026;3;17;11;10;28;380;41.523;0.000000;1.3863
2026;3;17;11;10;28;411;41.554;0.000000;1.4163
2026;3;17;11;10;28;461;41.603;0.000000;1.4763
2026;3;17;11;10;28;510;41.653;0.000000;1.4463
2026;3;17;11;10;28;541;41.684;0.000000;1.4463
2026;3;17;11;10;28;588;41.731;0.000000;1.3863
2026;3;17;11;10;28;636;41.779;0.000000;1.3863
2026;3;17;11;10;28;667;41.810;0.000000;1.3863
2026;3;17;11;10;28;716;41.859;-0.039467;1.4763
2026;3;17;11;10;28;767;41.910;-0.069068;1.4763
2026;3;17;11;10;28;794;41.937;-0.091990;1.4463
2026;3;17;11;10;28;844;41.987;-0.089086;1.4463
2026;3;17;11;10;28;892;42.034;-0.086549;1.4763
2026;3;17;11;10;28;924;42.066;-0.084645;1.4763
2026;3;17;11;10;28;972;42.115;-0.083218;1.4763
2026;3;17;11;10;29;19;42.162;-0.082147;1.4763
2026;3;17;11;10;29;51;42.194;-0.081344;1.4763
2026;3;17;11;10;29;99;42.242;-0.692487;1.4763
2026;3;17;11;10;29;149;42.291;-0.692487;1.4763
2026;3;17;11;10;29;197;42.339;-0.756170;1.4763
2026;3;17;11;10;29;233;42.376;-0.803932;1.4763
2026;3;17;11;10;29;278;42.421;-0.875455;1.3863
2026;3;17;11;10;29;310;42.452;-0.929097;1.3863
2026;3;17;11;10;29;362;42.505;-0.969329;1.3863
2026;3;17;11;10;29;395;42.537;-0.999503;1.3863
2026;3;17;11;10;29;437;42.580;-1.022133;1.3863
2026;3;17;11;10;29;480;42.623;-1.033108;1.4163
2026;3;17;11;10;29;531;42.673;-1.020838;1.4163
2026;3;17;11;10;29;581;42.724;-1.011636;1.4163
2026;3;17;11;10;29;613;42.756;-0.968347;1.3863
2026;3;17;11;10;29;661;42.804;-0.935880;1.3863
2026;3;17;11;10;29;708;42.851;-0.911530;1.3863
2026;3;17;11;10;29;747;42.890;-0.893268;1.3863
2026;3;17;11;10;29;783;42.926;-0.879571;1.3863
2026;3;17;11;10;29;822;42.965;-0.869298;1.3863
2026;3;17;11;10;29;878;43.020;-0.861593;1.3863
2026;3;17;11;10;29;910;43.053;-0.855815;1.3863
2026;3;17;11;10;29;964;43.107;-0.855815;1.3863
2026;3;17;11;10;29;999;43.141;-0.855815;1.3863
2026;3;17;11;10;30;48;43.191;-0.855815;1.4163
2026;3;17;11;10;30;88;43.231;-0.855815;1.4163
2026;3;17;11;10;30;123;43.266;-0.855815;1.4163
2026;3;17;11;10;30;181;43.324;-0.855815;1.4163
2026;3;17;11;10;30;209;43.352;-0.855815;1.3863
2026;3;17;11;10;30;262;43.405;-0.855815;1.3863
2026;3;17;11;10;30;296;43.438;-0.855815;1.3863
2026;3;17;11;10;30;338;43.481;-0.855815;1.3863
2026;3;17;11;10;30;382;43.525;-0.855815;1.3863
2026;3;17;11;10;30;430;43.573;-0.855815;1.3863
2026;3;17;11;10;30;465;43.608;-0.855815;1.3863
2026;3;17;11;10;30;514;43.656;-0.855815;1.3863
2026;3;17;11;10;30;564;43.706;-0.855815;1.3863
2026;3;17;11;10;30;595;43.737;-0.855815;1.3863
2026;3;17;11;10;30;647;43.790;-0.855815;1.3863
2026;3;17;11;10;30;691;43.833;-0.855815;1.3863
2026;3;17;11;10;30;723;43.866;-0.855815;1.3863
2026;3;17;11;10;30;762;43.905;-0.855815;1.3863
2026;3;17;11;10;30;810;43.952;-0.830519;1.3863
2026;3;17;11;10;30;866;44.008;-0.811547;1.3863
2026;3;17;11;10;30;896;44.038;-0.818281;1.3863
2026;3;17;11;10;30;942;44.085;-0.823330;1.3863
2026;3;17;11;10;30;982;44.124;-0.827118;1.3863
2026;3;17;11;10;31;21;44.164;-0.829958;1.3863
2026;3;17;11;10;31;67;44.210;-0.832089;1.3863
2026;3;17;11;10;31;105;44.247;-0.833686;1.3863
2026;3;17;11;10;31;147;44.289;-0.834885;1.3863
2026;3;17;11;10;31;196;44.339;-0.835784;1.3863
2026;3;17;11;10;31;242;44.385;-0.836458;1.3863
2026;3;17;11;10;31;282;44.425;-0.836963;1.3863
2026;3;17;11;10;31;329;44.472;-0.836963;1.3863
2026;3;17;11;10;31;363;44.505;-0.836963;1.3863
2026;3;17;11;10;31;410;44.553;-0.836963;1.4163
2026;3;17;11;10;31;448;44.590;-0.836963;1.4163
2026;3;17;11;10;31;496;44.639;-0.836963;1.4163
2026;3;17;11;10;31;545;44.687;-0.836963;1.4163
2026;3;17;11;10;31;577;44.720;-0.836963;1.4163
2026;3;17;11;10;31;625;44.768;-0.836963;1.4163
2026;3;17;11;10;31;673;44.816;-0.836963;1.4163
2026;3;17;11;10;31;706;44.849;-0.836963;1.4163
2026;3;17;11;10;31;754;44.896;-0.836963;1.4163
2026;3;17;11;10;31;802;44.944;-0.836963;1.3863
2026;3;17;11;10;31;834;44.976;-0.836963;1.3863
2026;3;17;11;10;31;881;45.023;-0.836963;1.3863
2026;3;17;11;10;31;930;45.073;-0.836963;1.3863
2026;3;17;11;10;31;965;45.107;-0.836963;1.3863
2026;3;17;11;10;32;9;45.152;-0.836963;1.3863
2026;3;17;11;10;32;57;45.200;-0.836963;1.3863
2026;3;17;11;10;32;88;45.231;-0.836963;1.3863
2026;3;17;11;10;32;136;45.279;-0.836963;1.3863
2026;3;17;11;10;32;185;45.327;-0.836963;1.4763
2026;3;17;11;10;32;225;45.368;-0.836963;1.4763
2026;3;17;11;10;32;274;45.417;-0.805326;1.4763
2026;3;17;11;10;32;306;45.448;-0.781598;1.4763
2026;3;17;11;10;32;354;45.497;-0.763802;1.4763
2026;3;17;11;10;32;389;45.531;-0.750455;1.4763
2026;3;17;11;10;32;444;45.587;-0.751499;1.3863
2026;3;17;11;10;32;475;45.618;-0.752282;1.3863
2026;3;17;11;10;32;523;45.666;-0.752870;1.3863
2026;3;17;11;10;32;563;45.706;-0.722522;1.4763
2026;3;17;11;10;32;609;45.752;-0.699761;1.4763
2026;3;17;11;10;32;657;45.800;-0.682691;1.4763
2026;3;17;11;10;32;688;45.831;-0.669888;1.4763
2026;3;17;11;10;32;735;45.878;-0.660286;1.4763
2026;3;17;11;10;32;784;45.927;-0.653084;1.4763
2026;3;17;11;10;32;816;45.959;-0.647683;1.4763
2026;3;17;11;10;32;863;46.005;-0.647683;1.4463
2026;3;17;11;10;32;911;46.054;-0.647683;1.4463
2026;3;17;11;10;32;944;46.086;-0.647683;1.4763
2026;3;17;11;10;32;992;46.135;-0.647683;1.4763
2026;3;17;11;10;33;41;46.184;-0.647683;1.4763
2026;3;17;11;10;33;71;46.214;-0.647683;1.4763
2026;3;17;11;10;33;118;46.261;-0.647683;1.4763
2026;3;17;11;10;33;165;46.308;-0.647683;1.4763
2026;3;17;11;10;33;213;46.356;-0.647683;1.4763
2026;3;17;11;10;33;239;46.382;-0.647683;1.4763
2026;3;17;11;10;33;287;46.430;-0.647683;1.4763
2026;3;17;11;10;33;338;46.481;-0.647683;1.3863
2026;3;17;11;10;33;372;46.515;-0.647683;1.3863
2026;3;17;11;10;33;417;46.560;-0.647683;1.3863
2026;3;17;11;10;33;466;46.608;-0.647683;1.3863
2026;3;17;11;10;33;499;46.641;-0.647683;1.3863
2026;3;17;11;10;33;549;46.692;-0.647683;1.3863
2026;3;17;11;10;33;595;46.738;-0.647683;1.3863
2026;3;17;11;10;33;627;46.770;-0.647683;1.3863
2026;3;17;11;10;33;678;46.821;-0.647683;1.3863
2026;3;17;11;10;33;723;46.865;-0.647683;1.3863
2026;3;17;11;10;33;755;46.897;-0.647683;1.3863
2026;3;17;11;10;33;803;46.945;-0.647683;1.3863
2026;3;17;11;10;33;849;46.992;-0.647683;1.3863
2026;3;17;11;10;33;897;47.040;-0.234218;1.3863
2026;3;17;11;10;33;929;47.071;-0.364322;1.3863
2026;3;17;11;10;33;978;47.121;-0.461899;1.3863
2026;3;17;11;10;34;24;47.167;-0.556044;1.3863
2026;3;17;11;10;34;57;47.199;-0.668577;1.3863
2026;3;17;11;10;34;105;47.247;-0.752977;1.3863
2026;3;17;11;10;34;153;47.296;-0.816277;1.3863
2026;3;17;11;10;34;188;47.331;-0.863751;1.3863
2026;3;17;11;10;34;232;47.375;-0.899357;1.3863
2026;3;17;11;10;34;281;47.423;-0.926062;1.3863
2026;3;17;11;10;34;313;47.456;-0.946091;1.3863
2026;3;17;11;10;34;359;47.502;-0.961112;1.3863
2026;3;17;11;10;34;407;47.550;-0.972378;1.3863
2026;3;17;11;10;34;440;47.583;-0.980827;1.3863
2026;3;17;11;10;34;487;47.630;-0.987164;1.3863
2026;3;17;11;10;34;537;47.679;-0.991917;1.3863
2026;3;17;11;10;34;571;47.714;-0.995482;1.3863
2026;3;17;11;10;34;616;47.759;-0.998155;1.3863
2026;3;17;11;10;34;664;47.806;-1.000161;1.3863
2026;3;17;11;10;34;696;47.839;-1.000161;1.3863
2026;3;17;11;10;34;743;47.886;-1.000161;1.3863
2026;3;17;11;10;34;792;47.935;-1.000161;1.3863
2026;3;17;11;10;34;830;47.972;-1.000161;1.3863
2026;3;17;11;10;34;868;48.011;-1.000161;1.3863
2026;3;17;11;10;34;908;48.051;-1.000161;1.3863
2026;3;17;11;10;34;967;48.110;-1.000161;1.3863
2026;3;17;11;10;34;999;48.142;-1.000161;1.3863
2026;3;17;11;10;35;42;48.184;-1.000161;1.3863
2026;3;17;11;10;35;91;48.234;-1.000161;1.3863
2026;3;17;11;10;35;128;48.270;-1.000161;1.3863
2026;3;17;11;10;35;176;48.318;-1.000161;1.3863
2026;3;17;11;10;35;210;48.353;-1.000161;1.3863
2026;3;17;11;10;35;255;48.398;-1.000161;1.3863
2026;3;17;11;10;35;302;48.445;-1.000161;1.3863
2026;3;17;11;10;35;338;48.481;-1.000161;1.3863
2026;3;17;11;10;35;379;48.522;-1.000161;1.3863
2026;3;17;11;10;35;428;48.570;-1.000161;1.3863
2026;3;17;11;10;35;477;48.620;-0.959740;1.3863
2026;3;17;11;10;35;507;48.650;-0.950387;1.3863
2026;3;17;11;10;35;555;48.697;-0.943372;1.3863
2026;3;17;11;10;35;600;48.743;-0.938111;1.3863
2026;3;17;11;10;35;648;48.790;-0.976089;1.3863
2026;3;17;11;10;35;680;48.823;-1.004573;1.3863
2026;3;17;11;10;35;731;48.874;-1.025936;1.3863
2026;3;17;11;10;35;766;48.908;-1.041958;1.3863
2026;3;17;11;10;35;814;48.957;-1.053974;1.3863
2026;3;17;11;10;35;848;48.991;-1.062987;1.3863
2026;3;17;11;10;35;897;49.040;-1.069746;1.3863
2026;3;17;11;10;35;944;49.087;-1.074815;1.3863
2026;3;17;11;10;35;978;49.120;-1.078617;1.3863
2026;3;17;11;10;36;25;49.168;-1.081469;1.3863
2026;3;17;11;10;36;75;49.217;-1.083608;1.3863
2026;3;17;11;10;36;107;49.250;-1.085212;1.3863
2026;3;17;11;10;36;155;49.297;-1.086415;1.3863
2026;3;17;11;10;36;198;49.341;-1.086415;1.3863
2026;3;17;11;10;36;245;49.388;-1.086415;1.3863
2026;3;17;11;10;36;281;49.424;-1.086415;1.3863
2026;3;17;11;10;36;328;49.471;-1.086415;1.3863
2026;3;17;11;10;36;380;49.523;-1.086415;1.3863
2026;3;17;11;10;36;418;49.560;-1.086415;1.3863
2026;3;17;11;10;36;461;49.603;-1.086415;1.3863
2026;3;17;11;10;36;497;49.640;-1.086415;1.3863
2026;3;17;11;10;36;539;49.682;-1.086415;1.3863
2026;3;17;11;10;36;593;49.736;-1.086415;1.3863
2026;3;17;11;10;36;625;49.768;-1.086415;1.3863
2026;3;17;11;10;36;667;49.809;-1.086415;1.3863
2026;3;17;11;10;36;709;49.852;-1.086415;1.3863
2026;3;17;11;10;36;746;49.889;-1.086415;1.3863
2026;3;17;11;10;36;799;49.942;-1.086415;1.3863
2026;3;17;11;10;36;834;49.977;-1.086415;1.3863
2026;3;17;11;10;36;883;50.025;-1.086415;1.3863
2026;3;17;11;10;36;920;50.063;-1.086415;1.3863
2026;3;17;11;10;36;964;50.106;-1.086415;1.3863
2026;3;17;11;10;37;12;50.155;-1.086415;1.3863
2026;3;17;11;10;37;52;50.195;-1.086415;1.3863
2026;3;17;11;10;37;92;50.235;-1.150203;1.3863
2026;3;17;11;10;37;140;50.282;-1.198044;1.3863
2026;3;17;11;10;37;189;50.331;-1.233925;1.3863
2026;3;17;11;10;37;220;50.363;-1.302760;1.3863
2026;3;17;11;10;37;269;50.411;-1.375348;1.3863
2026;3;17;11;10;37;317;50.460;-1.429789;1.3863
2026;3;17;11;10;37;348;50.491;-1.470619;1.3863
2026;3;17;11;10;37;399;50.541;-1.501243;1.3863
2026;3;17;11;10;37;430;50.573;-1.524210;1.3863
2026;3;17;11;10;37;480;50.623;-1.541435;1.3863
2026;3;17;11;10;37;529;50.672;-1.554354;1.3863
2026;3;17;11;10;37;560;50.702;-1.564044;1.3863
2026;3;17;11;10;37;610;50.752;-1.571311;1.3863
2026;3;17;11;10;37;657;50.800;-1.576761;1.3863
2026;3;17;11;10;37;689;50.832;-1.580849;1.3863
2026;3;17;11;10;37;738;50.881;-1.583914;1.3863
2026;3;17;11;10;37;779;50.921;-1.586214;1.3863
2026;3;17;11;10;37;813;50.956;-1.586214;1.3863
2026;3;17;11;10;37;867;51.010;-1.586214;1.3863
2026;3;17;11;10;37;908;51.051;-1.586214;1.3863
2026;3;17;11;10;37;948;51.091;-1.586214;1.3863
2026;3;17;11;10;37;994;51.137;-1.586214;1.3863
2026;3;17;11;10;38;40;51.182;-1.586214;1.3863
2026;3;17;11;10;38;81;51.223;-1.586214;1.3863
2026;3;17;11;10;38;128;51.271;-1.586214;1.3863
2026;3;17;11;10;38;159;51.302;-1.586214;1.3863
2026;3;17;11;10;38;213;51.356;-1.586214;1.3863
2026;3;17;11;10;38;246;51.389;-1.586214;1.3863
2026;3;17;11;10;38;294;51.437;-1.586214;1.3863
2026;3;17;11;10;38;334;51.477;-1.586214;1.3863
2026;3;17;11;10;38;380;51.523;-1.586214;1.3863
2026;3;17;11;10;38;427;51.570;-1.586214;1.3863
2026;3;17;11;10;38;458;51.601;-1.586214;1.3863
2026;3;17;11;10;38;523;51.666;-1.586214;1.3863
2026;3;17;11;10;38;549;51.692;-1.586214;1.3863
2026;3;17;11;10;38;597;51.740;-1.586214;1.3863
2026;3;17;11;10;38;629;51.771;-1.586214;1.3863
2026;3;17;11;10;38;669;51.812;-1.586214;1.3863
2026;3;17;11;10;38;720;51.862;-1.586214;1.3863
2026;3;17;11;10;38;764;51.907;-1.586214;1.3863
2026;3;17;11;10;38;811;51.954;-1.586214;1.3863
2026;3;17;11;10;38;848;51.990;-0.893655;1.4763
2026;3;17;11;10;38;899;52.041;-0.374235;1.4763
2026;3;17;11;10;38;932;52.075;-0.004404;1.4763
2026;3;17;11;10;38;979;52.121;0.272969;1.4763
2026;3;17;11;10;39;27;52.170;0.480999;1.4763
2026;3;17;11;10;39;59;52.202;0.597554;1.4763
2026;3;17;11;10;39;106;52.249;0.684970;1.4763
2026;3;17;11;10;39;156;52.299;0.750532;1.4763
2026;3;17;11;10;39;191;52.334;0.799704;1.4763
2026;3;17;11;10;39;239;52.382;0.799704;1.4763
2026;3;17;11;10;39;271;52.414;0.799704;1.4763
2026;3;17;11;10;39;320;52.463;0.799704;1.4763
2026;3;17;11;10;39;370;52.513;0.799704;1.4763
2026;3;17;11;10;39;400;52.542;0.799704;1.4763
2026;3;17;11;10;39;448;52.590;0.799704;1.4763
2026;3;17;11;10;39;496;52.639;0.799704;1.4763
2026;3;17;11;10;39;528;52.671;0.799704;1.4763
2026;3;17;11;10;39;576;52.719;0.799704;1.4763
2026;3;17;11;10;39;624;52.767;0.799704;1.4763
2026;3;17;11;10;39;659;52.802;0.799704;1.4763
2026;3;17;11;10;39;704;52.847;0.799704;1.4763
2026;3;17;11;10;39;749;52.892;0.799704;1.4763
2026;3;17;11;10;39;798;52.941;0.799704;1.4763
2026;3;17;11;10;39;830;52.973;0.799704;1.4763
2026;3;17;11;10;39;877;53.020;0.799704;1.4763
2026;3;17;11;10;39;926;53.069;0.799704;1.4763
2026;3;17;11;10;39;958;53.101;0.799704;1.4763
2026;3;17;11;10;40;6;53.149;0.799704;1.4763
2026;3;17;11;10;40;38;53.181;0.799704;1.4763
2026;3;17;11;10;40;88;53.231;0.799704;1.4763
2026;3;17;11;10;40;133;53.276;0.799704;1.4763
2026;3;17;11;10;40;165;53.307;0.799704;1.4763
2026;3;17;11;10;40;209;53.352;0.799704;1.4763
2026;3;17;11;10;40;257;53.400;0.323506;1.4763
2026;3;17;11;10;40;305;53.448;-0.033643;1.4763
2026;3;17;11;10;40;338;53.481;-0.301504;1.4763
2026;3;17;11;10;40;386;53.529;-0.301504;1.4763
2026;3;17;11;10;40;434;53.576;-0.301504;1.4763
2026;3;17;11;10;40;466;53.609;-0.301504;1.4763
2026;3;17;11;10;40;516;53.659;-0.301504;1.4763
2026;3;17;11;10;40;561;53.704;-0.301504;1.4763
2026;3;17;11;10;40;609;53.751;-0.301504;1.4763
2026;3;17;11;10;40;643;53.785;-0.301504;1.4763
2026;3;17;11;10;40;688;53.831;-0.301504;1.4763
2026;3;17;11;10;40;737;53.880;-0.301504;1.4763
2026;3;17;11;10;40;769;53.912;-0.301504;1.4763
2026;3;17;11;10;40;816;53.958;-0.301504;1.4763
2026;3;17;11;10;40;865;54.008;-0.301504;1.4763
2026;3;17;11;10;40;896;54.038;-0.301504;1.4763
2026;3;17;11;10;40;944;54.087;-0.301504;1.4763
2026;3;17;11;10;40;991;54.134;-0.301504;1.4763
2026;3;17;11;10;41;25;54.167;-0.301504;1.4763
2026;3;17;11;10;41;73;54.215;-0.301504;1.4763
2026;3;17;11;10;41;120;54.263;-0.301504;1.4763
2026;3;17;11;10;41;152;54.295;-0.301504;1.4763
2026;3;17;11;10;41;199;54.342;-0.301504;1.4763
2026;3;17;11;10;41;240;54.383;-0.301504;1.4763
2026;3;17;11;10;41;284;54.426;-0.301504;1.4763
2026;3;17;11;10;41;327;54.470;-0.305063;1.4763
2026;3;17;11;10;41;365;54.507;-0.307732;1.4763
2026;3;17;11;10;41;410;54.552;-0.309734;1.4763
2026;3;17;11;10;41;460;54.603;-0.409904;1.4763
2026;3;17;11;10;41;490;54.633;-0.485031;1.4763
2026;3;17;11;10;41;531;54.674;-0.541377;1.4763
2026;3;17;11;10;41;594;54.737;-0.623104;1.4763
2026;3;17;11;10;41;622;54.764;-0.684399;1.4763
2026;3;17;11;10;41;673;54.816;-0.730370;1.4763
2026;3;17;11;10;41;710;54.852;-0.764848;1.4763
2026;3;17;11;10;41;763;54.906;-0.790707;1.4763
2026;3;17;11;10;41;794;54.936;-0.790368;1.4763
2026;3;17;11;10;41;849;54.991;-0.790113;1.4763
2026;3;17;11;10;41;881;55.024;-0.789922;1.4763
2026;3;17;11;10;41;926;55.069;-0.789779;1.4763
2026;3;17;11;10;41;973;55.116;-0.789671;1.4763
2026;3;17;11;10;42;15;55.157;-0.789671;1.4763
2026;3;17;11;10;42;48;55.190;-0.789671;1.4763
2026;3;17;11;10;42;95;55.237;-0.789671;1.4763
2026;3;17;11;10;42;141;55.284;-0.789671;1.4763
2026;3;17;11;10;42;182;55.325;-0.789671;1.4763
2026;3;17;11;10;42;229;55.372;-0.789671;1.4763
2026;3;17;11;10;42;263;55.405;-0.789671;1.4763
2026;3;17;11;10;42;309;55.452;-0.789671;1.4763
2026;3;17;11;10;42;357;55.499;-0.789671;1.4763
2026;3;17;11;10;42;398;55.541;-0.789671;1.4763
2026;3;17;11;10;42;446;55.589;-0.789671;1.4763
2026;3;17;11;10;42;479;55.621;-0.789671;1.4763
2026;3;17;11;10;42;533;55.675;-0.789671;1.4763
2026;3;17;11;10;42;564;55.707;-0.789671;1.4763
2026;3;17;11;10;42;608;55.751;-0.789671;1.4763
2026;3;17;11;10;42;658;55.800;-0.789671;1.4763
2026;3;17;11;10;42;691;55.834;-0.789671;1.4763
2026;3;17;11;10;42;738;55.881;-0.789671;1.4763
2026;3;17;11;10;42;785;55.928;-0.789671;1.4763
2026;3;17;11;10;42;817;55.960;-0.789671;1.4763
2026;3;17;11;10;42;865;56.008;-0.789671;1.4763
2026;3;17;11;10;42;914;56.057;-0.789671;1.4763
2026;3;17;11;10;42;946;56.089;-0.789671;1.4763
2026;3;17;11;10;42;993;56.136;-0.789671;1.4763
2026;3;17;11;10;43;41;56.183;-0.434384;1.4763
2026;3;17;11;10;43;73;56.215;-0.128450;1.4763
2026;3;17;11;10;43;120;56.262;0.100999;1.4763
2026;3;17;11;10;43;168;56.311;0.273087;1.4763
2026;3;17;11;10;43;215;56.358;0.402152;1.4763
2026;3;17;11;10;43;250;56.393;0.538419;1.4763
2026;3;17;11;10;43;296;56.439;0.601151;1.4763
2026;3;17;11;10;43;344;56.487;0.648201;1.4763
2026;3;17;11;10;43;375;56.518;0.722955;1.4763
2026;3;17;11;10;43;423;56.565;0.779021;1.4763
2026;3;17;11;10;43;471;56.614;0.821070;1.4763
